brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Honda,5,52312,Trustmark Dealer,Petrol,Manual,17.8,1198,86.7,5,465812.38
Mahindra,5,30000,Individual,Diesel,Manual,25.32,1198,77.0,6,455199.78
Renault,5,26500,Individual,Petrol,Manual,25.17,799,53.3,5,287582.7
Hyundai,11,140000,Individual,Diesel,Manual,16.2,1493,110.0,5,308236.88
Honda,4,48000,Individual,Petrol,Automatic,18.1,1199,88.7,5,605289.1
Hyundai,2,12000,Individual,Petrol,Manual,18.6,1197,81.86,5,681132.0
Mahindra,14,90000,Individual,Diesel,Manual,13.6,2523,63.0,7,236902.05
Maruti,3,74000,Individual,Diesel,Manual,24.2,1498,93.87,7,877895.2
Maruti,9,112755,Dealer,Diesel,Manual,22.9,1248,74.0,5,401682.4
Tata,4,1000,Individual,Petrol,Manual,23.84,1199,84.0,5,463467.88
Honda,4,6000,Dealer,Petrol,Manual,17.5,1199,88.7,5,761773.25
Hyundai,10,45854,Dealer,Petrol,Automatic,16.95,1197,78.9,5,312596.53
Hyundai,2,21000,Dealer,Petrol,Automatic,18.15,998,118.35,5,1130519.4
Hyundai,13,75000,Dealer,Petrol,Manual,17.92,1086,62.1,5,149304.34
Maruti,9,92000,Dealer,Diesel,Manual,22.9,1248,74.0,5,413272.84
Maruti,6,85316,Dealer,Diesel,Manual,23.4,1248,74.0,5,507223.12
Mahindra,5,64000,Dealer,Diesel,Manual,15.4,2179,120.0,8,1002627.1
Hyundai,3,5000,Individual,Diesel,Manual,21.38,1396,88.7,5,1020931.94
Maruti,9,51000,Dealer,Petrol,Manual,16.1,1197,85.0,5,341446.0
Maruti,13,75000,Dealer,Petrol,Manual,19.7,796,46.3,5,143864.98
Maruti,4,64874,Dealer,Diesel,Manual,25.2,1248,74.0,5,636053.75
Honda,6,73000,Dealer,Petrol,Manual,18.0,1198,86.7,5,438848.12
Maruti,5,20000,Individual,CNG,Manual,17.5,1373,80.46,7,721885.4
Hyundai,8,52000,Dealer,Petrol,Manual,19.81,1086,68.05,5,297881.12
BMW,4,5200,Dealer,Diesel,Automatic,22.48,1995,187.74,5,4583526.0
Skoda,9,74000,Dealer,Diesel,Manual,20.5,1598,103.5,5,354270.44
Maruti,16,90000,Individual,Petrol,Manual,14.0,1061,64.0,5,96665.39
Audi,7,95000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,2582918.8
Skoda,5,68200,Dealer,Diesel,Automatic,21.66,1498,103.52,5,651556.06
Hyundai,5,36503,Individual,Petrol,Manual,13.0,1591,121.3,5,899018.25
Hyundai,8,76300,Individual,Diesel,Manual,22.32,1582,126.32,5,511047.3
Honda,7,57000,Dealer,Petrol,Manual,17.8,1497,117.3,5,530083.56
Mahindra,6,93648,Individual,Diesel,Manual,15.96,2523,62.1,7,520851.06
Hyundai,8,28054,Individual,Petrol,Manual,17.92,1086,62.1,5,256114.17
Audi,8,45000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1371052.8
Hyundai,4,26759,Dealer,Petrol,Manual,18.6,1197,81.83,5,636807.6
Volkswagen,5,60000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,689882.3
Maruti,5,30265,Dealer,CNG,Manual,30.46,796,47.3,5,325362.25
Maruti,3,36000,Dealer,Petrol,Automatic,23.1,998,67.04,5,477807.97
Maruti,3,34000,Dealer,Diesel,Manual,24.3,1248,88.5,5,889768.8
Audi,9,98000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,1819290.4
Honda,2,10000,Individual,Petrol,Manual,19.5,1199,88.76,5,682153.9
Hyundai,10,8000,Dealer,Petrol,Manual,17.01,1591,121.3,5,433401.28
Mahindra,6,51000,Dealer,Diesel,Manual,15.1,2179,140.0,7,838965.44
Toyota,11,195000,Individual,Diesel,Manual,12.8,2494,102.0,8,495885.03
Honda,5,5000,Individual,Petrol,Manual,17.8,1497,117.3,5,808931.56
Maruti,10,97319,Individual,Petrol,Manual,18.9,998,67.1,5,214254.66
BMW,8,102007,Dealer,Diesel,Automatic,20.68,1995,188.0,5,1296186.5
Honda,13,50000,Dealer,Petrol,Manual,17.0,1497,118.0,5,275398.78
Hyundai,4,35000,Individual,Diesel,Manual,19.67,1582,126.2,5,1077512.1
Maruti,9,40000,Individual,Petrol,Manual,20.92,998,67.1,5,230867.3
Skoda,7,70000,Dealer,Diesel,Manual,21.14,1498,103.6,5,453369.78
Mahindra,4,12950,Dealer,Petrol,Manual,18.15,1198,82.0,6,456370.34
Maruti,13,100000,Individual,Petrol,Manual,18.9,1061,67.0,5,138775.64
Maruti,5,32000,Dealer,Petrol,Manual,21.79,998,67.05,5,373698.5
Maruti,3,32000,Dealer,Diesel,Manual,19.3,1248,73.9,5,672119.44
Renault,5,80000,Individual,Petrol,Manual,25.17,799,53.3,5,255221.28
Maruti,6,54000,Dealer,Diesel,Manual,28.4,1248,74.0,5,502744.38
Hyundai,3,60000,Individual,Diesel,Manual,22.0,1582,126.2,5,1059034.9
Maruti,5,84000,Dealer,Diesel,Manual,28.4,1248,74.0,5,528120.2
Mercedes-Benz,4,11500,Dealer,Petrol,Automatic,11.5,2996,362.0,5,7160619.5
Maruti,18,150000,Individual,Petrol,Manual,18.9,998,67.1,5,67263.08
Honda,4,27724,Dealer,Petrol,Manual,17.5,1199,88.7,5,708544.25
Maruti,8,60000,Individual,Petrol,Manual,19.1,1197,85.8,5,387655.94
Maruti,6,76400,Dealer,Diesel,Manual,25.2,1248,74.0,5,506831.94
Hyundai,13,70000,Dealer,Petrol,Manual,17.92,1086,62.1,5,148653.34
Maruti,3,13315,Dealer,Petrol,Manual,19.01,1462,103.26,7,865678.8
Mercedes-Benz,7,51000,Dealer,Diesel,Automatic,14.84,2143,167.62,5,1465599.9
Renault,4,110000,Individual,Petrol,Manual,23.01,999,67.0,5,251096.75
Hyundai,8,83000,Dealer,Petrol,Automatic,15.74,1591,121.3,5,542769.56
Honda,5,40000,Individual,Diesel,Manual,25.8,1498,98.6,5,494753.22
Hyundai,6,110000,Individual,Diesel,Manual,24.0,1120,70.0,5,376581.7
Renault,9,100000,Individual,Diesel,Manual,19.01,1461,108.45,5,420776.16
Datsun,6,30000,Individual,Petrol,Manual,20.63,1198,67.0,5,261830.45
Hyundai,2,40000,Individual,Diesel,Manual,22.54,1396,88.76,5,773832.2
Honda,7,110000,Individual,Diesel,Manual,26.0,1498,98.6,5,519216.44
Hyundai,4,52000,Individual,Diesel,Manual,22.54,1396,88.73,5,685683.75
Volkswagen,10,199000,Dealer,Petrol,Manual,16.47,1198,73.9,5,210528.78
Honda,4,40000,Dealer,Petrol,Manual,17.8,1497,117.3,5,821417.3
Honda,4,60000,Dealer,Diesel,Manual,25.8,1498,98.6,5,587491.06
Maruti,5,56000,Dealer,CNG,Manual,33.54,998,67.04,5,380965.88
Maruti,5,14000,Individual,Petrol,Manual,20.51,998,67.04,5,370366.6
Hyundai,1,10000,Dealer,Diesel,Manual,23.7,1396,88.7,5,1020715.8
Honda,7,56000,Dealer,Petrol,Manual,17.4,1497,117.3,5,550578.25
Maruti,2,15000,Individual,Petrol,Manual,21.21,1197,81.8,5,624851.06
Hyundai,6,55000,Dealer,Petrol,Manual,17.19,1197,81.86,5,522799.88
Maruti,3,76000,Dealer,Diesel,Manual,24.52,1248,88.5,7,918281.06
Renault,8,90923,Dealer,Diesel,Manual,19.87,1461,83.8,5,435965.25
Maruti,8,90000,Individual,Diesel,Manual,23.4,1248,74.0,5,410039.9
Maruti,5,20000,Individual,Petrol,Manual,22.74,796,47.3,5,257197.5
Maruti,7,33000,Dealer,Petrol,Manual,19.1,1197,85.8,5,453795.0
Mahindra,8,79000,Dealer,Diesel,Manual,12.05,2179,120.0,8,680448.94
Maruti,3,43000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,924884.1
Hyundai,10,82110,Dealer,Petrol,Manual,20.36,1197,78.9,5,271314.8
Hyundai,5,70000,Dealer,Diesel,Manual,20.5,1582,126.2,5,931983.44
Hyundai,10,100000,Individual,Diesel,Manual,23.0,1396,90.0,5,317745.22
Toyota,7,210000,Individual,Diesel,Manual,12.99,2494,100.57,7,795808.6
Maruti,7,25000,Individual,Petrol,Automatic,23.1,998,67.04,5,389794.97
Mahindra,7,85000,Dealer,Diesel,Manual,12.05,2179,120.0,7,619653.8
Maruti,9,65535,Dealer,Petrol,Manual,19.7,796,46.3,5,209859.05
BMW,9,36000,Dealer,Diesel,Automatic,17.66,2993,261.49,4,2353611.8
Ford,9,58000,Dealer,Diesel,Automatic,11.4,2953,153.86,7,847874.3
Honda,2,35000,Individual,Petrol,Manual,19.5,1199,88.76,5,623657.4
Toyota,5,62000,Dealer,Diesel,Automatic,11.36,2755,171.5,8,1610131.8
Renault,2,10695,Dealer,Petrol,Manual,23.01,999,67.0,5,422508.84
Datsun,4,50000,Individual,Petrol,Manual,20.63,1198,67.06,5,315543.22
Maruti,2,11893,Trustmark Dealer,Petrol,Automatic,21.21,1197,81.8,5,659906.3
BMW,8,80000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,1409421.2
Maruti,7,80000,Dealer,Petrol,Manual,19.0,1197,85.8,5,413781.2
Maruti,6,78000,Dealer,Diesel,Manual,17.8,1248,75.0,5,520598.8
Hyundai,5,28000,Dealer,Diesel,Manual,21.19,1396,88.73,5,657227.6
BMW,2,18000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,4258717.0
Hyundai,3,40000,Individual,Petrol,Manual,14.59,1999,149.92,5,1373704.4
Toyota,9,120000,Individual,Diesel,Manual,12.99,2494,100.0,7,736253.25
Ford,4,63000,Dealer,Petrol,Manual,15.9,1496,120.69,5,773809.3
Hyundai,9,73000,Dealer,Diesel,Manual,23.0,1396,90.0,5,406172.44
Maruti,5,80000,Dealer,Diesel,Manual,28.09,1248,88.5,5,658178.5
Honda,4,20000,Dealer,Petrol,Automatic,18.0,1497,117.6,5,1014835.75
Honda,16,60000,Individual,Petrol,Manual,13.0,1493,100.0,5,153620.98
BMW,6,65000,Dealer,Diesel,Automatic,19.59,1995,184.0,5,1942089.9
Maruti,4,70000,Individual,Diesel,Manual,24.3,1248,88.5,5,766374.1
Maruti,9,50000,Individual,Petrol,Manual,20.85,1197,83.14,5,384758.03
Maruti,5,20500,Dealer,Petrol,Automatic,19.12,1373,91.1,5,723699.7
Mercedes-Benz,5,70000,Dealer,Diesel,Automatic,12.0,2987,224.0,7,4076380.5
Maruti,6,40000,Individual,Diesel,Manual,26.59,1248,74.0,5,552594.0
BMW,13,96000,Individual,Petrol,Automatic,10.9,2497,215.0,5,1236512.5
Ford,2,50000,Individual,Petrol,Manual,19.0,1194,94.68,5,648432.44
Ford,6,36497,Dealer,Diesel,Manual,21.7,1498,98.96,5,599157.7
Ford,4,17908,Dealer,Diesel,Manual,21.7,1498,98.96,5,814902.94
Maruti,9,62443,Dealer,Petrol,Manual,18.9,998,67.1,5,268935.25
Honda,6,31000,Dealer,Petrol,Manual,18.7,1199,88.7,5,509159.78
Hyundai,1,10000,Individual,Petrol,Automatic,20.7,1197,81.86,5,664491.1
Honda,7,74000,Dealer,Diesel,Manual,26.0,1498,98.6,5,553381.4
Volkswagen,6,41953,Dealer,Petrol,Automatic,17.21,1197,103.6,5,636333.5
Hyundai,4,40000,Individual,Diesel,Manual,23.9,1582,126.2,5,884379.06
Volkswagen,9,79324,Dealer,Petrol,Manual,15.04,1598,103.6,5,408556.62
Toyota,3,25000,Individual,Petrol,Automatic,17.8,1496,105.5,5,1081959.5
Hyundai,11,65000,Dealer,Petrol,Manual,19.81,1086,68.05,5,224662.52
Maruti,15,70000,Individual,Petrol,Manual,19.7,796,46.3,5,90336.36
Honda,9,80000,Individual,Petrol,Automatic,13.9,1799,130.3,5,512500.28
Hyundai,6,32000,Dealer,Petrol,Manual,18.6,1197,81.83,5,527615.8
Volkswagen,7,50000,Dealer,Diesel,Manual,22.27,1498,108.6,5,489666.75
Volvo,5,20400,Dealer,Diesel,Automatic,18.0,1969,190.0,5,3616891.2
Hyundai,4,12000,Dealer,Petrol,Manual,18.6,1197,81.83,5,667382.06
Maruti,5,50000,Individual,Petrol,Manual,20.51,998,67.04,5,354763.03
Maruti,6,36681,Dealer,Petrol,Manual,20.73,1373,91.1,5,595622.06
Honda,4,80000,Individual,Diesel,Manual,25.6,1498,97.9,5,863923.75
Maruti,8,78278,Dealer,Diesel,Manual,22.9,1248,74.0,5,411168.06
Hyundai,6,80000,Individual,Diesel,Manual,23.9,1582,126.2,5,620169.94
Hyundai,4,29945,Dealer,Petrol,Automatic,18.9,1197,81.86,5,568889.9
Renault,2,10000,Individual,Petrol,Manual,25.17,799,53.3,5,354742.75
Toyota,11,333000,Individual,Diesel,Manual,12.8,2494,102.0,7,482535.12
Maruti,6,78000,Dealer,Diesel,Manual,25.2,1248,74.0,5,497977.34
Hyundai,2,15000,Individual,Diesel,Automatic,17.6,1582,126.2,5,1431418.5
Honda,11,105000,Dealer,Petrol,Automatic,16.8,1497,118.0,5,371843.5
Maruti,2,1750,Trustmark Dealer,Petrol,Manual,20.65,1462,103.25,5,923762.0
Hyundai,8,76945,Dealer,Petrol,Manual,17.92,1086,62.1,5,282956.75
Mahindra,5,78000,Dealer,Diesel,Manual,25.32,1198,77.0,6,429803.84
BMW,4,36000,Dealer,Diesel,Automatic,21.76,1995,188.0,5,3215236.5
Renault,2,15000,Individual,Petrol,Manual,25.17,799,53.3,5,358172.44
Maruti,3,15210,Dealer,Petrol,Automatic,21.21,1197,81.8,5,700395.6
Mahindra,9,85000,Dealer,Diesel,Manual,12.05,2179,120.0,7,556772.44
Maruti,5,86000,Dealer,Diesel,Manual,28.09,1248,88.5,5,683802.44
Hyundai,12,59740,Dealer,Petrol,Manual,20.36,1197,78.9,5,230775.95
Skoda,7,62063,Dealer,Petrol,Automatic,14.3,1598,103.6,5,461312.84
Hyundai,6,90000,Dealer,Diesel,Manual,21.9,1396,88.76,5,519822.88
Ford,8,64000,Dealer,Diesel,Manual,22.7,1498,89.84,5,444464.72
Maruti,6,55000,Dealer,Diesel,Manual,28.09,1248,88.5,5,584696.9
Maruti,6,50000,Individual,Petrol,Manual,17.5,1298,85.8,5,510016.1
Toyota,13,143448,Dealer,Diesel,Manual,12.8,2494,102.0,7,534432.2
Toyota,11,142800,Dealer,Diesel,Manual,12.8,2494,102.0,8,740733.1
Mercedes-Benz,10,40000,Dealer,Diesel,Automatic,10.0,2148,170.0,5,1216343.0
Ford,3,48000,Dealer,Diesel,Automatic,10.91,3198,197.0,7,3095647.5
Maruti,4,83000,Dealer,Diesel,Manual,26.32,1498,93.87,5,729197.0
Honda,4,70000,Individual,Diesel,Manual,25.5,1498,98.6,5,739836.56
Mahindra,7,100000,Individual,Diesel,Manual,15.96,2523,62.1,7,486790.22
Maruti,4,20000,Dealer,Diesel,Manual,24.3,1248,88.5,5,842482.8
Maruti,10,30000,Individual,Petrol,Manual,16.1,1197,85.0,5,322592.34
Hyundai,2,10000,Dealer,Diesel,Automatic,17.6,1582,126.2,5,1550045.8
Hyundai,7,75000,Dealer,Diesel,Manual,23.0,1396,90.0,5,475597.16
Hyundai,5,52000,Dealer,Diesel,Manual,22.54,1396,88.73,5,621172.6
Skoda,4,47000,Dealer,Diesel,Automatic,21.72,1498,108.6,5,904395.4
Hyundai,6,69000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,872275.4
Mahindra,8,95000,Individual,Diesel,Manual,12.05,2179,120.0,8,563222.2
Renault,3,25000,Individual,Petrol,Manual,25.17,799,53.3,5,321961.38
Honda,12,90000,Individual,Petrol,Manual,16.8,1497,116.4,5,278767.9
Ford,5,53620,Trustmark Dealer,Petrol,Manual,15.85,1499,110.4,5,604675.9
Toyota,11,140000,Individual,Diesel,Manual,11.5,2982,171.0,7,1058826.9
Mahindra,6,61000,Dealer,Diesel,Manual,16.0,2179,140.0,7,932540.9
Ford,3,18000,Individual,Petrol,Manual,19.0,1194,94.68,5,649401.0
Skoda,10,80000,Individual,Petrol,Automatic,9.3,2771,193.1,5,470200.2
Honda,4,69700,Dealer,Diesel,Manual,25.5,1498,98.6,5,732076.8
Toyota,2,19000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,2014310.6
Honda,5,73000,Individual,Diesel,Manual,27.3,1498,98.6,5,603866.75
Mercedes-Benz,12,107591,Dealer,Diesel,Automatic,11.0,2987,198.5,5,1129212.2
Hyundai,2,10000,Individual,Petrol,Manual,18.27,998,118.35,5,967676.2
Maruti,7,47000,Dealer,Diesel,Manual,22.9,1248,74.0,5,497960.72
Maruti,7,21980,Individual,Petrol,Manual,20.51,998,67.04,5,320790.28
Mercedes-Benz,5,40000,Dealer,Diesel,Automatic,17.9,2143,170.0,5,3185117.2
Kia,2,7100,Dealer,Diesel,Automatic,17.8,1493,113.4,5,1874178.9
Hyundai,8,42000,Dealer,Diesel,Manual,22.32,1582,126.32,5,465070.22
Toyota,7,139830,Dealer,Diesel,Manual,13.0,2982,168.5,7,1537962.6
Toyota,7,50000,Dealer,Diesel,Manual,12.8,2494,102.0,7,941448.1
Maruti,4,70000,Individual,Petrol,Automatic,20.51,998,67.0,5,406998.34
Maruti,2,5000,Dealer,Petrol,Manual,21.56,1462,103.25,5,876310.1
Maruti,6,85000,Individual,Petrol,Manual,20.4,1197,81.8,5,442276.12
Renault,6,35000,Individual,Petrol,Manual,25.17,799,53.3,5,255918.6
Mahindra,8,90000,Individual,Diesel,Manual,15.96,2523,62.1,7,489282.6
Maruti,2,8664,Trustmark Dealer,Petrol,Automatic,20.89,1197,81.8,5,563994.56
Toyota,5,70000,Dealer,Diesel,Manual,12.99,2494,100.6,7,1027896.6
Honda,3,16088,Individual,Diesel,Manual,25.5,1498,98.6,5,876580.94
Hyundai,6,36000,Dealer,Petrol,Manual,18.9,1197,82.0,5,448556.44
Hyundai,12,50250,Dealer,Petrol,Automatic,15.0,1396,100.0,5,289354.62
Maruti,9,40000,Individual,Petrol,Manual,18.9,998,67.1,5,262506.5
Toyota,11,43221,Dealer,Diesel,Manual,12.99,2494,100.6,7,784724.75
Hyundai,6,35000,Individual,Diesel,Manual,22.54,1396,88.73,5,552972.5
Maruti,3,50000,Individual,Petrol,Manual,22.0,1197,81.8,5,562502.9
Skoda,7,99220,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1034154.1
Honda,6,23000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,765199.75
Volkswagen,6,68314,Dealer,Diesel,Manual,20.14,1498,88.8,5,518848.2
Mahindra,4,30000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1263376.5
BMW,4,16300,Individual,Petrol,Automatic,17.61,1998,184.0,5,2833461.2
Toyota,8,387000,Individual,Diesel,Manual,12.99,2494,100.6,8,769587.9
Maruti,3,43063,Individual,Petrol,Manual,24.7,796,47.3,5,284933.8
Maruti,4,30000,Individual,Diesel,Manual,24.3,1248,88.5,5,831582.75
Maruti,4,90000,Individual,Diesel,Manual,24.3,1248,88.5,5,779970.6
Renault,5,50000,Individual,Petrol,Manual,25.17,799,53.3,5,266551.4
Tata,4,50000,Individual,Diesel,Automatic,17.6,2179,153.86,7,1294392.9
Honda,11,77000,Dealer,Petrol,Manual,13.5,1799,130.0,5,318897.6
Isuzu,3,120000,Individual,Diesel,Manual,12.4,2499,134.0,5,1294171.9
Toyota,10,79431,Dealer,Diesel,Manual,12.55,2982,168.5,7,1014516.44
Hyundai,5,42472,Dealer,Petrol,Manual,18.6,1197,81.83,5,559227.25
Ford,6,20319,Dealer,Petrol,Manual,18.16,1196,86.8,5,453442.84
Maruti,11,27000,Dealer,Petrol,Manual,19.7,796,46.3,5,185944.2
Hyundai,10,25590,Dealer,Petrol,Manual,17.0,1197,80.0,5,321567.34
Maruti,5,41000,Dealer,Petrol,Manual,20.85,1197,83.14,5,528797.56
Hyundai,9,13000,Dealer,Petrol,Manual,20.36,1197,78.9,5,292884.44
Hyundai,5,40000,Individual,Petrol,Manual,17.19,1197,81.86,5,548843.5
Maruti,4,55000,Dealer,Petrol,Automatic,21.21,1197,81.8,5,643215.75
Ford,5,68000,Dealer,Petrol,Manual,18.16,1196,86.8,5,448743.0
Skoda,7,59000,Dealer,Diesel,Manual,20.5,1598,103.5,5,453679.47
Hyundai,6,74000,Dealer,Diesel,Manual,22.54,1396,88.73,5,580816.0
Maruti,5,50000,Individual,Petrol,Automatic,21.4,1197,83.1,5,579777.8
Toyota,9,55000,Dealer,Diesel,Manual,13.0,2982,168.7,7,1135715.0
Hyundai,6,53100,Dealer,Petrol,Manual,18.9,1197,82.0,5,440591.34
Maruti,3,10000,Individual,Petrol,Manual,20.73,1373,91.1,5,811118.5
Mahindra,11,85000,Individual,Diesel,Manual,13.6,2523,63.0,7,317593.72
Maruti,15,37000,Dealer,Petrol,Manual,14.0,1061,64.0,5,147125.61
Mahindra,7,60000,Individual,Diesel,Manual,16.55,2498,105.0,6,621243.75
Hyundai,7,106000,Dealer,Petrol,Manual,17.01,1591,121.3,5,542179.3
Hyundai,5,20000,Dealer,Petrol,Manual,17.19,1197,81.86,5,591493.75
Honda,6,68000,Dealer,Diesel,Manual,25.8,1498,98.6,5,428645.4
Honda,6,75000,Individual,Diesel,Manual,26.0,1498,98.6,5,602641.94
Mahindra,3,45000,Dealer,Diesel,Automatic,15.1,2179,152.87,7,1546587.5
Hyundai,3,58000,Individual,Petrol,Automatic,18.9,1197,81.86,5,534520.9
Maruti,2,40000,Individual,Petrol,Automatic,19.56,1197,81.8,5,670943.6
Mahindra,9,120000,Individual,Diesel,Manual,15.1,2179,140.0,7,625546.25
Hyundai,6,55000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,478340.94
Tata,10,120000,Individual,Diesel,Manual,13.93,2179,138.03,7,287466.7
Maruti,3,58100,Dealer,Diesel,Manual,28.4,1248,74.02,5,694361.5
Renault,9,48000,Dealer,Diesel,Manual,19.64,1461,108.45,5,409864.75
Hyundai,5,48303,Dealer,Petrol,Manual,18.9,1197,82.0,5,452678.5
Maruti,4,39100,Dealer,Diesel,Manual,24.3,1248,88.5,5,801984.5
Maruti,8,140000,Individual,CNG,Manual,26.6,998,58.16,5,271714.62
Hyundai,5,71900,Dealer,Diesel,Manual,24.0,1120,70.0,5,441716.34
Hyundai,3,50000,Individual,Diesel,Manual,24.0,1186,73.97,5,482863.8
Datsun,3,18628,Dealer,Petrol,Automatic,22.5,999,67.0,5,297326.8
BMW,3,16000,Dealer,Diesel,Automatic,18.59,2993,261.49,5,5752737.0
Mahindra,4,61000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1051529.2
Ford,6,63000,Dealer,Diesel,Manual,25.83,1498,99.0,5,464774.47
Land Rover,2,4000,Dealer,Diesel,Automatic,12.83,2179,147.5,7,4553272.5
Renault,5,25000,Individual,Petrol,Manual,23.01,999,67.0,5,294654.78
Maruti,9,87800,Individual,Diesel,Manual,19.3,1248,73.9,5,346976.84
Maruti,6,22000,Dealer,Petrol,Manual,22.74,796,47.3,5,276014.03
Volkswagen,5,70000,Dealer,Diesel,Manual,22.07,1199,73.9,5,472935.84
Mahindra,6,40000,Dealer,Diesel,Manual,18.06,2523,63.0,7,599063.44
Toyota,9,165000,Individual,Diesel,Manual,12.8,2494,102.0,7,725061.25
BMW,5,40000,Dealer,Diesel,Automatic,15.97,2993,258.0,5,4730136.5
Honda,3,31000,Dealer,Petrol,Manual,17.0,1497,118.0,5,932490.2
Hyundai,4,58000,Dealer,Petrol,Manual,13.0,1591,121.3,5,1037335.7
Volkswagen,3,25000,Individual,Diesel,Manual,20.14,1498,88.0,5,768366.9
Honda,1,4600,Dealer,Petrol,Manual,17.8,1498,119.35,5,1078338.6
Maruti,5,23000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,617369.3
Maruti,12,113675,Dealer,Petrol,Manual,14.0,1061,64.0,5,181209.27
Maruti,9,60000,Individual,Petrol,Manual,20.92,998,67.1,5,216312.47
Maruti,3,80000,Individual,Petrol,Automatic,20.51,998,67.0,5,413962.34
Maruti,6,50000,Individual,Diesel,Manual,28.4,1248,74.0,5,509020.94
Maruti,9,79000,Dealer,Diesel,Manual,17.8,1248,75.0,5,403282.25
Mahindra,6,140000,Dealer,Diesel,Manual,16.0,2179,140.0,7,925810.75
Datsun,4,31000,Dealer,Petrol,Manual,20.63,1198,67.0,5,292044.06
Hyundai,12,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,176460.7
Hyundai,4,24000,Dealer,Petrol,Manual,18.6,1197,81.83,5,641557.4
Datsun,4,40000,Individual,Petrol,Manual,22.5,999,67.0,5,278211.75
Honda,6,68757,Dealer,Diesel,Manual,27.3,1498,98.6,5,540836.6
Mahindra,6,100000,Individual,Diesel,Manual,15.1,2179,140.0,7,827620.56
Mahindra,5,63452,Dealer,Diesel,Manual,15.4,2179,120.0,7,991500.1
Hyundai,12,120000,Individual,Petrol,Manual,19.81,1086,68.05,5,143947.88
Maruti,4,40000,Dealer,CNG,Manual,31.79,998,58.2,5,412555.75
Maruti,3,36000,Dealer,Petrol,Manual,22.0,1197,81.8,5,589108.0
Maruti,3,9313,Dealer,Petrol,Automatic,21.21,1197,81.8,5,697484.1
Renault,4,40000,Individual,Petrol,Automatic,24.04,999,67.0,5,347778.22
Ford,10,570000,Dealer,Petrol,Manual,15.6,1196,70.0,5,193012.25
Maruti,4,45166,Dealer,Petrol,Manual,20.65,1462,103.25,5,749130.25
Tata,2,16000,Individual,Petrol,Manual,23.84,1199,83.83,5,507018.56
Maruti,2,9000,Individual,Petrol,Manual,21.21,1197,81.8,5,631391.75
Honda,3,16053,Dealer,Diesel,Manual,25.5,1498,98.6,5,899640.94
Volkswagen,5,60000,Individual,Diesel,Manual,20.14,1498,88.0,5,597632.3
Honda,7,190000,Individual,Diesel,Manual,25.1,1498,98.6,5,510457.94
Maruti,9,87000,Dealer,Diesel,Manual,22.9,1248,74.0,5,420139.8
Renault,7,42000,Dealer,Diesel,Manual,19.01,1461,108.45,5,513814.78
Hyundai,5,108000,Individual,Diesel,Manual,19.67,1582,126.2,5,1008716.4
Hyundai,11,35000,Dealer,LPG,Manual,13.45,1086,62.1,5,249742.16
Maruti,8,78000,Individual,Diesel,Manual,22.9,1248,74.0,5,407122.2
Maruti,8,73000,Dealer,Diesel,Manual,23.4,1248,74.0,5,435033.66
Ford,7,38000,Dealer,Diesel,Manual,22.7,1498,89.84,5,555539.8
Maruti,3,37000,Dealer,Diesel,Automatic,28.4,1248,74.0,5,778418.25
Maruti,5,41000,Dealer,Petrol,Manual,21.4,1197,83.1,5,544553.7
Volkswagen,6,120000,Individual,Diesel,Manual,20.14,1498,88.8,5,493331.28
Toyota,7,200000,Individual,Diesel,Manual,12.99,2494,100.6,7,871843.75
Tata,2,15000,Dealer,Diesel,Automatic,21.5,1497,108.5,5,1006708.75
Tata,4,40159,Trustmark Dealer,Petrol,Manual,20.3,1199,84.0,5,477763.78
Hyundai,8,90000,Individual,Diesel,Manual,23.5,1396,88.7,5,429964.12
Hyundai,11,97845,Dealer,Diesel,Manual,23.0,1396,90.0,5,297066.34
Hyundai,6,35000,Dealer,Petrol,Manual,17.19,1197,81.86,5,521583.25
Honda,8,97000,Individual,Diesel,Manual,25.8,1498,98.6,5,358471.78
Audi,9,64705,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1295170.8
Maruti,3,15161,Trustmark Dealer,Petrol,Manual,21.63,998,67.04,5,450372.2
Toyota,7,143000,Individual,Diesel,Manual,13.0,2982,168.5,7,1477590.6
Maruti,6,32000,Individual,Petrol,Manual,20.51,998,67.04,5,347998.84
Maruti,3,30000,Dealer,Petrol,Automatic,22.0,1197,81.8,5,660236.8
Maruti,8,55000,Dealer,Diesel,Manual,25.47,1248,88.5,7,544948.0
