brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Maruti,6,70000,Individual,Petrol,Manual,20.85,1197,83.14,5,590000
Maruti,8,195000,Individual,Diesel,Manual,22.9,1248,74,5,410000
Mahindra,10,15000,Individual,Diesel,Manual,15.4,2179,120,8,700000
Volkswagen,2,10000,Dealer,Petrol,Automatic,18.19,1197,103.2,5,1150000
Hyundai,5,20000,Dealer,Petrol,Manual,18.9,1197,82,5,510000
Volkswagen,10,110000,Individual,Petrol,Manual,15.8,1598,105,5,250000
Maruti,4,40000,Individual,Petrol,Manual,23.95,998,67.05,5,310000
Maruti,4,43000,Individual,Petrol,Manual,21.4,1197,83.1,5,625000
Maruti,3,36725,Dealer,Petrol,Automatic,21.21,1197,81.8,5,725000
Mercedes-Benz,9,60000,Dealer,Petrol,Automatic,14.74,1991,184,5,1250000
Hyundai,11,70000,Individual,Petrol,Manual,20.36,1197,78.9,5,300000
Hyundai,7,89000,Dealer,Diesel,Manual,22.32,1582,126.32,5,650000
Maruti,4,77665,Dealer,Diesel,Manual,24.3,1248,88.5,5,850000
BMW,14,60000,Dealer,Diesel,Automatic,14.49,2993,258,5,465000
Maruti,4,27000,Dealer,Petrol,Manual,20.4,1197,81.8,5,570000
Tata,2,15000,Individual,Diesel,Manual,17.6,2179,153.86,7,1425000
Maruti,9,70000,Dealer,Petrol,Manual,16.02,1373,93.7,7,425000
Land Rover,3,13000,Dealer,Petrol,Automatic,12.19,1997,237.36,4,7000000
Toyota,6,132000,Dealer,Diesel,Manual,12.55,2982,168.5,7,1600000
Maruti,5,74962,Dealer,Diesel,Manual,24.3,1248,88.5,5,681000
Hyundai,8,70000,Dealer,Diesel,Manual,24,1120,70,5,290000
Maruti,9,110000,Individual,Diesel,Manual,22.9,1248,74,5,300000
Maruti,8,90000,Individual,CNG,Manual,30.46,796,47.3,5,185000
Maruti,5,40000,Individual,Petrol,Manual,21.4,1197,83.1,5,550000
Maruti,9,73000,Dealer,Diesel,Manual,20.77,1248,88.76,7,589000
Volkswagen,6,110000,Dealer,Diesel,Manual,19.91,1498,103.6,5,615000
Toyota,10,100000,Individual,CNG,Manual,12.4,1998,132,8,380000
Maruti,4,21000,Dealer,Petrol,Manual,20.73,1373,91.1,5,725000
Maruti,5,100000,Individual,Diesel,Manual,28.09,1248,88.5,5,650000
Renault,3,9000,Dealer,Petrol,Manual,25.17,799,53.3,5,450000
Honda,2,25000,Individual,Petrol,Automatic,18,1497,117.6,5,1207000
Hyundai,6,52000,Dealer,Petrol,Manual,18.6,1197,81.83,5,470000
Nissan,2,10000,Individual,Petrol,Manual,14.23,1498,104.55,5,950000
Maruti,5,20000,Individual,Petrol,Manual,21.21,1197,81.8,5,450000
Skoda,8,65000,Dealer,Diesel,Manual,17.2,1968,138.1,5,499000
BMW,4,45000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,3915000
Skoda,4,18000,Individual,Petrol,Automatic,14.84,1598,103.2,5,850000
Mercedes-Benz,9,63000,Dealer,Petrol,Automatic,13,2987,210,5,1999000
Maruti,4,54688,Dealer,CNG,Manual,17.5,1373,80.46,7,785000
Skoda,11,55000,Individual,Petrol,Automatic,13.7,1798,157.75,5,345000
Maruti,7,35465,Dealer,Diesel,Manual,25.2,1248,74,5,435000
Maruti,7,48000,Dealer,CNG,Manual,22.8,1373,80.9,7,649000
Honda,4,90000,Dealer,Petrol,Automatic,10.1,2354,152,5,1490000
Honda,3,30000,Individual,Petrol,Manual,17.8,1198,86.7,5,500000
Maruti,3,29349,Dealer,Petrol,Manual,20.73,1373,91.1,5,990000
Maruti,7,100000,Individual,Diesel,Manual,25.2,1248,74,5,400000
Mahindra,11,25000,Individual,Diesel,Manual,13.6,2523,63,7,250000
BMW,2,9000,Dealer,Diesel,Automatic,17.09,2993,261.4,4,6500000
Maruti,13,80000,Dealer,Petrol,Manual,19.7,796,46.3,5,135000
Hyundai,5,70000,Individual,Diesel,Manual,23.9,1582,126.2,5,850000
Kia,1,8000,Dealer,Petrol,Manual,16.8,1497,113.4,5,1290000
Hyundai,3,75000,Dealer,Diesel,Manual,22,1582,126.2,5,900000
Ford,3,23540,Dealer,Petrol,Automatic,14.8,1497,121.36,5,1025000
Maruti,2,10000,Individual,Petrol,Automatic,21.21,1197,81.8,5,710000
Volkswagen,7,50000,Individual,Diesel,Manual,20.14,1498,88.8,5,400000
Maruti,4,34676,Dealer,Petrol,Manual,21.4,1197,83.1,5,710000
Maruti,3,49697,Dealer,Petrol,Automatic,21.79,998,67.05,5,475000
Renault,3,30038,Dealer,Petrol,Manual,25.17,799,53.3,5,295000
Maruti,8,37000,Dealer,Petrol,Manual,18.9,998,67.1,5,390000
Maruti,2,8500,Individual,Petrol,Manual,20.89,1197,81.8,5,600000
Maruti,5,94400,Individual,Diesel,Manual,28.09,1248,88.5,5,595000
Hyundai,5,119775,Dealer,Diesel,Automatic,16.38,1995,182.46,5,1690000
Maruti,5,120000,Individual,Petrol,Manual,20.51,998,67.04,5,250000
Maruti,10,24895,Dealer,Petrol,Manual,20.92,998,67.1,5,185000
Maruti,7,41423,Dealer,Petrol,Manual,21.79,998,67.05,5,295000
Honda,15,40000,Individual,Petrol,Manual,17.7,1497,78,5,300000
Maruti,3,72000,Dealer,Diesel,Manual,28.4,1248,74.02,5,680000
Skoda,9,67000,Dealer,Diesel,Manual,20.5,1598,103.5,5,325000
Maruti,3,33000,Dealer,Petrol,Manual,16.11,1196,72.42,5,350000
Toyota,13,132838,Individual,Diesel,Manual,12.8,2494,102,8,400000
Renault,3,12500,Individual,Petrol,Automatic,24.04,999,67,5,345000
Maruti,5,120000,Individual,Petrol,Manual,20.51,998,67.04,5,290000
Ford,3,50000,Individual,Diesel,Manual,23,1498,98.96,5,800000
Hyundai,5,17749,Dealer,Petrol,Manual,18.6,1197,81.83,5,549000
Tata,2,15000,Individual,Diesel,Manual,17,1956,138.1,5,1750000
Hyundai,4,19744,Dealer,Diesel,Manual,24,1186,73.97,5,540000
Maruti,4,35000,Individual,Diesel,Manual,24.3,1248,88.5,5,884000
Maruti,4,60000,Dealer,Diesel,Manual,26.21,1248,88.5,5,650000
BMW,2,9000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,5000000
Mahindra,3,50000,Individual,Diesel,Manual,16.36,2179,140,7,1450000
Hyundai,9,66500,Dealer,Petrol,Manual,19.81,1086,68.05,5,260000
Maruti,3,9000,Dealer,Diesel,Manual,24.3,1248,88.5,5,960000
Toyota,12,160000,Individual,Diesel,Manual,12.8,2494,102,8,450000
Mahindra,9,150000,Individual,Diesel,Manual,15.96,2523,62.1,9,500000
Maruti,17,80000,Individual,Petrol,Manual,19.7,796,46.3,5,77000
Jeep,4,23450,Individual,Diesel,Manual,16.3,1956,170,5,1500000
Maruti,8,38000,Dealer,Petrol,Manual,19.1,1197,85.8,5,395000
Maruti,3,32400,Dealer,Petrol,Manual,22,1197,81.8,5,575000
Hyundai,6,48488,Dealer,Petrol,Manual,18.6,1197,81.83,5,525000
Maruti,9,61000,Dealer,CNG,Manual,26.6,998,58.16,5,240000
Ford,3,7000,Individual,Petrol,Manual,19,1194,94.68,5,750000
Volkswagen,8,49000,Dealer,Diesel,Manual,22.07,1199,73.9,5,380000
Volkswagen,9,120000,Individual,Diesel,Manual,20.54,1598,103.6,5,300000
Maruti,7,16000,Individual,Diesel,Manual,25.2,1248,74,5,500000
Mahindra,6,95006,Dealer,Diesel,Manual,15.4,2523,75,9,850000
Maruti,9,80000,Individual,Diesel,Manual,22.9,1248,74,5,485000
Toyota,8,50000,Dealer,Diesel,Manual,12.99,2494,100.6,7,840000
Maruti,10,65000,Dealer,Diesel,Manual,19.3,1248,73.9,5,320000
Maruti,8,27000,Individual,Diesel,Manual,22.9,1248,74,5,450000
Mahindra,3,33500,Individual,Diesel,Manual,15.96,2523,62.1,7,695000
Maruti,6,50000,Dealer,Diesel,Manual,25.2,1248,74,5,450000
Maruti,9,120000,Individual,Diesel,Manual,20.77,1248,88.76,7,360000
Toyota,5,65300,Dealer,Petrol,Automatic,12.98,2494,178.4,5,1471000
Maruti,8,48000,Individual,Petrol,Manual,20.51,998,67.04,5,250000
Maruti,7,58000,Dealer,Petrol,Manual,20.51,998,67.04,5,300000
Toyota,4,98000,Dealer,Diesel,Automatic,15.04,2755,174.5,7,2700000
Mercedes-Benz,11,126436,Dealer,Diesel,Automatic,14.21,2143,203,5,1230000
Renault,5,62000,Individual,Diesel,Manual,19.87,1461,83.8,5,700000
Skoda,5,65000,Dealer,Petrol,Automatic,14.67,1798,177.46,5,1575000
Honda,12,120000,Individual,Petrol,Manual,17,1497,118,5,350000
Datsun,3,27263,Individual,Petrol,Manual,22.5,999,68,5,350000
Maruti,4,54202,Trustmark Dealer,Petrol,Automatic,23.1,998,67.04,5,435000
Mahindra,5,62257,Dealer,Diesel,Manual,21,1498,74.96,7,680000
Hyundai,13,85753,Dealer,Diesel,Manual,18.1,1493,110,5,250000
Hyundai,3,65411,Dealer,Diesel,Manual,19.67,1582,126.2,5,1360000
Maruti,4,32000,Dealer,Diesel,Automatic,28.4,1248,74.02,5,785000
Maruti,4,49000,Dealer,Diesel,Manual,24.52,1248,88.5,7,925000
Maruti,8,79000,Dealer,Diesel,Manual,28.4,1248,74,5,448000
Maruti,3,20000,Individual,Petrol,Manual,21.21,1197,81.8,5,600000
Hyundai,3,8000,Dealer,Petrol,Manual,18.6,1197,81.83,5,775000
Maruti,5,50000,Dealer,Petrol,Automatic,20.51,998,67,5,495000
Maruti,9,60000,Individual,Petrol,Manual,20.92,998,67.1,5,210000
Maruti,4,10000,Individual,Petrol,Automatic,22,1197,81.8,5,780000
Hyundai,7,50000,Dealer,Diesel,Manual,22.32,1582,126.3,5,600000
Datsun,5,60000,Individual,Petrol,Manual,20.63,1198,67,5,320000
Ford,11,80000,Individual,Diesel,Automatic,11.4,2953,153.86,7,750000
Volkswagen,6,44300,Dealer,Petrol,Automatic,16.93,1197,103.2,5,625000
BMW,4,30000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,3975000
Hyundai,13,52000,Dealer,Petrol,Manual,17.92,1086,62.1,5,235000
Maruti,8,45019,Dealer,Petrol,Manual,22.74,796,47.3,5,285000
Maruti,2,21900,Dealer,Petrol,Manual,24.7,796,47.3,5,360000
Mahindra,6,86000,Dealer,Diesel,Manual,16,2179,140,7,1175000
Toyota,3,70000,Individual,Diesel,Manual,14.24,2755,174.5,7,2700000
Toyota,3,80000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,2225000
Mahindra,6,45000,Dealer,Diesel,Manual,15.1,2179,140,7,745000
Hyundai,10,77590,Dealer,Diesel,Manual,21.9,1396,90,5,420000
Hyundai,6,40000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,930000
Maruti,7,70000,Individual,Diesel,Manual,25.2,1248,74,5,365000
Renault,8,153000,Dealer,Diesel,Manual,19.01,1461,108.45,5,550000
Hyundai,7,69000,Dealer,Diesel,Manual,22.54,1396,88.73,5,599000
Maserati,5,15000,Dealer,Diesel,Automatic,20.41,2987,271,5,6200000
Maruti,7,70000,Individual,Diesel,Manual,23.4,1248,74,5,575000
Maruti,7,60000,Individual,Petrol,Manual,23.95,998,67.05,5,295000
Honda,4,60000,Individual,Diesel,Manual,25.5,1498,98.6,5,825000
Renault,6,90431,Dealer,Diesel,Manual,20.45,1461,83.8,5,500000
Maruti,9,70450,Dealer,Petrol,Manual,23.95,998,67.05,5,289000
Renault,6,145953,Dealer,Diesel,Manual,20.45,1461,83.8,5,650000
Mahindra,8,80000,Individual,Diesel,Manual,15.96,2523,62.1,7,470000
Honda,3,18000,Dealer,Diesel,Manual,26,1498,98.6,5,1150000
Maruti,0,5000,Individual,Petrol,Manual,20.89,1197,81.8,5,550000
Tata,8,60000,Individual,Diesel,Manual,11.57,2179,138.1,7,350000
Maruti,4,35000,Dealer,Diesel,Manual,24.3,1248,88.5,5,810000
Maruti,8,50000,Individual,Diesel,Manual,22.9,1248,74,5,420000
Maruti,10,73704,Dealer,Diesel,Manual,23.4,1248,74,5,380000
Toyota,11,85000,Dealer,Diesel,Manual,11.5,2982,171,7,1000000
Hyundai,7,15700,Individual,Petrol,Manual,18.6,1197,81.83,5,550000
Maruti,2,15260,Dealer,Diesel,Manual,28.09,1248,88.5,5,1095000
Toyota,12,89300,Dealer,Diesel,Manual,12.8,2494,102,7,395000
Hyundai,11,122661,Individual,Petrol,Manual,16.2,1599,103.2,5,150000
Hyundai,9,46500,Dealer,Diesel,Manual,22.32,1582,126.32,5,650000
Maruti,5,27000,Dealer,Diesel,Manual,24.3,1248,88.5,5,875000
Hyundai,7,40000,Individual,Petrol,Manual,20.36,1197,78.9,5,350000
Ford,9,120000,Individual,Diesel,Manual,20,1399,68,5,250000
Maruti,8,53569,Dealer,Diesel,Manual,22.9,1248,74,5,285000
MG,1,20000,Dealer,Diesel,Manual,17.41,1956,167.68,5,1795000
Maruti,9,32000,Individual,Petrol,Manual,17.5,1298,85.8,5,430000
Jaguar,6,28000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2400000
Volkswagen,5,60000,Individual,Petrol,Manual,16.2,1199,74,5,485000
Toyota,4,50000,Individual,Petrol,Automatic,10.26,2694,163.7,7,2700000
Volkswagen,10,68000,Dealer,Diesel,Manual,20.54,1598,103.6,5,335000
Maruti,10,120000,Individual,Diesel,Manual,19.3,1248,73.9,5,350000
Hyundai,9,61000,Dealer,Diesel,Manual,22.32,1582,126.3,5,420000
Ford,3,42000,Individual,Diesel,Manual,24.4,1498,98.63,5,650000
Ford,4,14000,Dealer,Petrol,Manual,15.85,1499,110.4,5,650000
Mahindra,3,48976,Dealer,Diesel,Manual,15.4,2523,75,7,1011000
Maruti,7,40000,Dealer,Petrol,Manual,23.26,1197,88.5,5,525000
Audi,1,3000,Dealer,Petrol,Automatic,17.01,1984,241.3,5,4600000
Maruti,7,62488,Trustmark Dealer,Petrol,Manual,20.92,998,67.1,5,235000
BMW,4,33000,Dealer,Diesel,Automatic,19.59,1995,187.74,5,3450000
Maruti,3,15000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,700000
Hyundai,6,190000,Individual,Diesel,Manual,22.54,1396,88.73,5,525000
Maruti,10,64000,Dealer,Diesel,Manual,19.3,1248,73.9,5,395000
Tata,3,40000,Individual,Petrol,Manual,20.3,1199,84,5,550000
Maruti,7,101200,Dealer,Petrol,Manual,18.9,998,67.1,5,380000
Maruti,6,20000,Individual,Petrol,Manual,20.85,1197,83.14,5,450000
Hyundai,7,51000,Dealer,Petrol,Manual,18.9,1197,82,5,474000
Ford,6,52000,Dealer,Diesel,Manual,22.77,1498,98.59,5,795000
Tata,4,24800,Individual,Petrol,Manual,23.84,1199,84,5,335000
Honda,4,100000,Individual,Diesel,Manual,25.8,1498,98.6,5,410000
Volkswagen,5,39428,Dealer,Petrol,Automatic,16.93,1197,103.2,5,651000
Hyundai,10,43785,Dealer,Petrol,Manual,20.36,1197,78.9,5,210000
Maruti,8,57593,Dealer,Diesel,Manual,24.52,1248,88.5,7,480000
Mercedes-Benz,3,28000,Dealer,Petrol,Automatic,8.9,2996,333,7,7000000
Maruti,5,60000,Individual,Petrol,Manual,23.95,998,67.05,5,280000
Maruti,5,57000,Dealer,Diesel,Manual,25.2,1248,74,5,620000
Maruti,12,50000,Individual,Petrol,Manual,18.9,1061,67,5,200000
Mahindra,3,20000,Individual,Petrol,Manual,18.15,1198,82,6,380000
Hyundai,6,30337,Dealer,Petrol,Manual,17.1,1591,121.3,5,569000
Maruti,5,62563,Dealer,Diesel,Manual,28.09,1248,88.5,5,750000
Maruti,7,46000,Individual,Petrol,Manual,20.51,998,67.04,5,320000
Maruti,3,36790,Dealer,Petrol,Manual,21.4,1197,83.1,5,660000
BMW,7,60000,Dealer,Diesel,Automatic,15.97,2993,258,5,3350000
Hyundai,5,106000,Individual,Diesel,Manual,21.19,1396,88.73,5,675000
Maruti,5,55000,Dealer,Diesel,Manual,24.52,1248,88.5,7,595000
Hyundai,6,51000,Dealer,Diesel,Manual,22.54,1396,88.73,5,590000
Maruti,3,22000,Dealer,Petrol,Manual,21.4,1197,83.1,5,750000
Hyundai,2,30000,Individual,Petrol,Manual,18.9,1197,81.86,5,600000
Land Rover,5,145000,Dealer,Diesel,Automatic,12.81,1999,148.31,7,2850000
Renault,4,20000,Dealer,Petrol,Manual,22.3,799,53.26,5,275000
Ford,6,49743,Dealer,Petrol,Manual,18.16,1196,86.8,5,480000
Hyundai,12,49100,Individual,Petrol,Manual,20.36,1197,78.9,5,180000
Maruti,5,64000,Dealer,Diesel,Manual,24.3,1248,88.5,5,725000
Mercedes-Benz,10,70000,Dealer,Petrol,Automatic,7.81,5461,362.9,5,2275000
Maruti,14,60000,Individual,Petrol,Manual,16.1,1298,88.2,5,149000
Ford,3,5000,Individual,Petrol,Manual,18.16,1196,86.8,5,680000
Volkswagen,7,72103,Dealer,Diesel,Manual,20.14,1498,88.8,5,535000
Maruti,16,90000,Individual,Petrol,Manual,14,1061,64,5,115000
Mahindra,1,35000,Individual,Diesel,Manual,25.32,1198,77,6,700000
Hyundai,7,17000,Dealer,Petrol,Manual,18.9,1197,81.86,5,435000
Ford,9,98000,Individual,Diesel,Manual,20,1399,68,5,200000
Toyota,5,87000,Individual,Diesel,Manual,13.68,2393,147.8,7,1700000
Honda,13,40000,Dealer,Petrol,Automatic,16.8,1497,116.4,5,375000
BMW,7,89000,Dealer,Diesel,Automatic,18.88,1995,184,5,1650000
Ford,4,50000,Individual,Diesel,Manual,23,1498,98.96,5,650000
Maruti,6,150000,Individual,Diesel,Manual,26.59,1248,74,5,330000
Hyundai,5,51334,Dealer,Petrol,Manual,18.6,1197,81.83,5,550000
Honda,6,66000,Dealer,Diesel,Manual,25.8,1498,98.6,5,388000
Hyundai,12,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,145000
Ford,7,105000,Individual,Petrol,Manual,15.6,1196,70.02,5,285000
Honda,5,44340,Dealer,Diesel,Manual,25.8,1498,98.6,5,715000
Hyundai,3,39000,Dealer,Diesel,Manual,22.54,1396,88.73,5,625000
Maruti,1,5000,Individual,Petrol,Manual,22.05,796,47.3,5,400000
Hyundai,2,24500,Individual,Diesel,Manual,24,1396,88.76,5,1000000
Maruti,5,33213,Dealer,Diesel,Manual,24.52,1248,88.5,7,875000
Volkswagen,8,144653,Dealer,Diesel,Manual,22.07,1199,73.9,5,250000
Mercedes-Benz,6,33000,Dealer,Diesel,Automatic,13,2143,201.1,5,2450000
Volkswagen,8,93500,Individual,Diesel,Manual,22.07,1199,73.9,5,315000
Audi,4,49000,Dealer,Petrol,Automatic,17.84,1395,147.51,5,2650000
Honda,7,30000,Individual,Petrol,Automatic,18,1497,117.3,5,825000
Mahindra,8,104000,Individual,Diesel,Manual,15.96,2523,62.1,7,450000
Maruti,4,80000,Individual,Diesel,Manual,24.3,1248,88.5,5,600000
Honda,3,15797,Dealer,Diesel,Manual,25.5,1498,98.6,5,825000
Maruti,4,38000,Dealer,Diesel,Manual,26.59,1248,74,5,585000
Maruti,4,30798,Dealer,Diesel,Automatic,28.4,1248,74.02,5,835000
Honda,8,70400,Dealer,Petrol,Manual,18.6,1199,88.76,5,415000
Maruti,4,23000,Dealer,Diesel,Manual,25.47,1248,88.5,7,899000
Honda,4,32226,Dealer,Petrol,Manual,17.8,1497,117.3,5,755000
Honda,6,80000,Individual,Diesel,Manual,26,1498,98.6,5,550000
Ford,5,40000,Individual,Diesel,Automatic,12.62,2198,158,7,2150000
Hyundai,3,10114,Dealer,Petrol,Manual,18.6,1197,81.86,5,690000
Maruti,4,20000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,700000
Maruti,6,70000,Individual,Petrol,Manual,22.74,796,47.3,5,210000
Maruti,7,53800,Individual,Diesel,Manual,25.2,1248,74,5,585000
Honda,3,68000,Individual,Diesel,Manual,27.3,1498,98.6,5,725000
Toyota,12,260000,Individual,Diesel,Manual,11.5,2982,171,7,723000
Hyundai,6,90000,Dealer,Diesel,Manual,19.67,1582,126.2,5,850000
Maruti,5,110000,Dealer,Diesel,Manual,25.2,1248,74,5,650000
Mahindra,6,55000,Dealer,Diesel,Manual,16,2179,140,7,925000
Maruti,5,48000,Individual,Petrol,Automatic,21.4,1197,83.1,5,625000
Mercedes-Benz,8,51000,Dealer,Diesel,Automatic,19.27,2143,167.62,5,1290000
Skoda,4,20125,Dealer,Diesel,Manual,20.5,1598,103.5,5,800000
BMW,3,40000,Dealer,Diesel,Automatic,21.76,1995,188,5,3580000
Volkswagen,7,32000,Dealer,Diesel,Manual,20.34,1498,103.2,5,725000
Hyundai,11,90000,Individual,Petrol,Manual,17,1197,80,5,320000
BMW,5,46000,Dealer,Diesel,Automatic,22.69,1995,190,5,2650000
Maruti,3,25000,Individual,Petrol,Automatic,23.95,998,67.1,5,410000
Mahindra,6,57000,Dealer,Diesel,Manual,16,2179,140,7,925000
Maruti,5,47000,Dealer,Diesel,Manual,26.59,1248,74,5,545000
Renault,5,60000,Individual,Petrol,Manual,23.01,999,67,5,215000
Tata,4,31000,Dealer,Petrol,Manual,23.84,1199,84,5,525000
Maruti,6,33000,Dealer,Petrol,Manual,23.1,998,67.04,5,370000
Honda,9,58000,Dealer,Petrol,Manual,16.7,1198,88.8,5,320000
Maruti,2,20000,Individual,Petrol,Manual,21.56,1462,103.25,5,820000
Maruti,3,30000,Individual,Diesel,Manual,28.4,1248,74.02,5,868000
Hyundai,6,80000,Individual,Diesel,Automatic,19.08,1582,126.2,5,650000
Maruti,15,120000,Individual,Petrol,Manual,19.7,796,46.3,5,150000
Hyundai,6,120000,Individual,Diesel,Manual,23.9,1582,126.2,5,660000
Maruti,5,30000,Individual,Petrol,Manual,21.21,1197,81.8,5,450000
Maruti,5,80000,Individual,Petrol,Manual,20.4,1197,81.8,5,510000
Hyundai,4,80000,Individual,Diesel,Manual,22.54,1396,88.73,5,625000
Ford,5,150000,Individual,Diesel,Manual,22.77,1498,98.59,5,625000
Toyota,8,161823,Dealer,Diesel,Manual,12.99,2494,100.6,8,790000
Maruti,8,58000,Individual,Diesel,Manual,23.4,1248,74,5,420000
Mahindra,7,80000,Individual,Diesel,Manual,12.05,2179,120,8,555000
Renault,3,50000,Individual,Petrol,Manual,25.17,799,53.3,5,250000
Maruti,8,197000,Individual,Diesel,Manual,20.77,1248,88.8,7,660000
Maruti,7,76000,Individual,Petrol,Manual,23.1,998,67.04,5,315000
Honda,7,110000,Individual,Diesel,Manual,25.8,1498,98.6,5,370000
Mercedes-Benz,11,75900,Dealer,Diesel,Automatic,14.84,2143,170,5,850000
Honda,13,91000,Dealer,Petrol,Manual,16,1493,106,5,235000
Maruti,6,49163,Dealer,Petrol,Manual,22.74,796,47.3,5,285000
Maruti,6,25000,Individual,Petrol,Manual,20.85,1197,83.14,5,460000
Hyundai,5,100000,Individual,Petrol,Manual,17.19,1197,81.86,5,550000
Mahindra,6,58230,Dealer,Diesel,Manual,15.1,2179,140,7,800000
Maruti,11,80000,Individual,Diesel,Manual,19.3,1248,73.9,5,375000
Maruti,3,38000,Individual,Petrol,Manual,21.4,1197,83.1,5,515000
Hyundai,4,47000,Individual,Diesel,Manual,22.54,1396,88.73,5,600000
Maruti,4,44000,Dealer,Diesel,Manual,27.39,1248,74,5,685000
Maruti,14,48343,Dealer,Petrol,Manual,18.9,1061,67,5,180000
Skoda,5,90000,Individual,Diesel,Automatic,21.66,1498,103.52,5,550000
Maruti,6,70000,Dealer,Diesel,Manual,27.39,1248,74,5,550000
Hyundai,5,62000,Dealer,Diesel,Manual,22.54,1396,88.73,5,580000
Skoda,7,59000,Dealer,Petrol,Automatic,14.3,1598,103.6,5,445000
Ford,7,104859,Dealer,Diesel,Manual,22.7,1498,89.84,5,425000
BMW,9,33000,Dealer,Petrol,Automatic,10.37,2979,301.72,2,3425000
Maruti,5,84000,Dealer,Diesel,Manual,26.59,1248,74,5,465000
Ford,4,27000,Individual,Petrol,Manual,15.85,1499,110.4,5,870000
BMW,6,56000,Dealer,Diesel,Automatic,19.59,1995,187.74,5,2675000
Maruti,4,100000,Individual,Petrol,Manual,23.95,998,67.05,5,300000
Hyundai,6,46497,Dealer,Petrol,Manual,18.9,1197,82,5,385000
Mahindra,9,100000,Dealer,Diesel,Manual,15.1,2179,140,7,775000
Volkswagen,9,96000,Individual,Diesel,Manual,22.07,1199,73.9,5,300000
Maruti,4,18263,Dealer,Petrol,Manual,21.4,1197,83.1,5,567000
Maruti,15,39056,Dealer,Petrol,Manual,18.9,998,67.1,5,100000
Hyundai,11,70000,Individual,LPG,Manual,13.45,1086,62.1,5,150000
Hyundai,3,25000,Individual,Petrol,Manual,17.19,1197,81.86,5,700000
Maruti,4,54300,Dealer,Petrol,Manual,20.89,1197,81.8,5,525000
Maruti,11,88466,Dealer,Petrol,Manual,18.6,1197,85.8,5,290000
Mahindra,10,156000,Dealer,Diesel,Manual,12.05,2179,120,8,565000
Mahindra,6,100000,Individual,Diesel,Manual,15.4,2179,120,7,850000
Hyundai,9,70000,Individual,Diesel,Manual,22.32,1582,126.32,5,600000
Hyundai,5,27471,Dealer,Petrol,Automatic,18.9,1197,82,5,480000
Honda,6,64000,Dealer,Diesel,Manual,25.1,1498,98.6,5,631000
Hyundai,4,40728,Dealer,Diesel,Manual,22,1582,126.2,5,850000
Ford,7,50250,Dealer,Petrol,Automatic,16.5,1499,110,5,621000
Maruti,3,38000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,800000
Maruti,9,15000,Individual,Petrol,Manual,20.92,998,67.1,5,220000
Honda,6,60000,Dealer,Petrol,Manual,17.4,1497,117.3,5,625000
Maruti,7,76000,Individual,Petrol,Manual,23.1,998,67.04,5,325000
Volkswagen,2,23368,Dealer,Diesel,Manual,20.14,1498,88.5,5,810000
Skoda,7,72000,Dealer,Diesel,Manual,21.14,1498,103.52,5,475000
Toyota,3,58000,Dealer,Diesel,Manual,13.68,2393,147.8,8,1450000
Maruti,5,25000,Individual,Petrol,Manual,22.74,796,47.3,5,220000
Hyundai,5,48000,Dealer,Petrol,Manual,19.81,1086,68.05,5,399000
Hyundai,5,40000,Individual,Diesel,Manual,21.38,1396,88.7,5,775000
Hyundai,6,44726,Dealer,Petrol,Manual,18.6,1197,81.83,5,550000
Maruti,7,30000,Individual,Diesel,Manual,25.2,1248,74,5,500000
Maruti,2,10000,Individual,Petrol,Manual,23.1,998,67.04,5,480000
Honda,5,18800,Individual,Petrol,Manual,18,1198,86.7,5,450000
Renault,8,38900,Individual,Diesel,Manual,19.87,1461,83.8,5,500000
Tata,3,25000,Dealer,Petrol,Automatic,17,1198,108.5,5,875000
Datsun,3,3200,Dealer,Petrol,Automatic,23,999,67,5,346000
Mahindra,11,90000,Individual,Diesel,Manual,13.6,2523,63,7,400000
Ford,6,35000,Individual,Petrol,Manual,15.6,1196,70.02,5,350000
Maruti,3,70000,Individual,Diesel,Manual,28.4,1248,74.02,5,608000
Maruti,3,31000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,849000
Maruti,8,80000,Dealer,Diesel,Manual,28.4,1248,74,5,335000
Ford,3,50000,Individual,Diesel,Manual,26.1,1498,99.23,5,800000
Maruti,6,43206,Dealer,Petrol,Manual,20.85,1197,83.14,5,480000
Hyundai,1,3900,Dealer,Petrol,Automatic,17,1591,121.3,5,1190000
Mahindra,7,84000,Individual,Diesel,Manual,16.55,2498,105,6,600000
Maruti,6,87194,Dealer,Diesel,Manual,28.4,1248,74.02,5,575000
Kia,2,1200,Dealer,Diesel,Manual,20.8,1493,113.4,5,1675000
Audi,5,55000,Dealer,Petrol,Automatic,17.84,1395,147.51,5,1850000
